2010,270.9880218740249,272.4486146332115,276.1768300983763,282.19047258087016,287.29102767264607,292.07503869310136,294.3412090717556,294.08832105879776,291.12448992047985,285.42489384945634,280.10692867156,274.1388715752808,45.32688231109291
2011,270.22914238386255,272.82785751413087,277.30078373453404,282.01525161672845,287.618151733586,291.9556860389065,294.4926997827862,294.137437811645,291.147236298123,285.3617198375695,279.5913819578203,273.3054730815272,45.115945373628904
2012,270.70959547661045,272.5994147844212,276.85046517977145,281.3046600763698,286.95584279893916,291.75637137651813,294.38486927225847,293.73444006666426,291.16846410982794,285.85983656079,280.2700479393181,274.9615935107347,45.31601786576841
2013,270.98005177018825,273.24378618044045,276.8061228574878,281.86133857879406,287.81176162461895,292.1908323695217,294.5270341208088,293.94668832242763,291.18679322039117,285.7054911670596,279.7828090685304,274.33315594698064,45.20004338090138
2014,270.5044298772621,272.88738741779474,277.1872738605271,281.8966289936306,287.6971311788954,291.7835222704253,294.54956729730696,294.2640588060136,291.1899204517839,285.915265342607,279.9037255259336,274.1713269961777,45.343475341796875
2015,270.55903895036784,272.80390280915486,276.5426713559668,281.4375828334263,287.06223171720495,291.7199309505809,294.5183941303493,293.81118460331464,290.9112722276726,285.70673441850283,279.1837552447106,273.6873519592755,45.25520908338134
2016,270.7529961605044,272.3261143088158,276.7066701018866,281.7474117718534,286.95316953410014,291.88014790759115,294.376212546353,293.90735847719253,291.30033084617406,286.03867158435645,279.9525245865735,274.11032995174185,45.26173623549408
2017,270.6647336523288,272.1740228093348,276.31599883330034,281.7951000582787,287.2972637123775,291.98496341265843,294.48206588346653,293.9309542841992,291.121821905977,285.92329409082186,280.13648534443706,274.4430405577206,45.09955902802779
2018,271.12261878510225,272.6212613857287,277.0633493824855,281.95411421956,287.66514547556045,292.0568076513147,294.9200866511706,294.36280032859605,291.4768260481172,285.7516622470088,279.80408713345156,274.2109670800181,45.339065622074806
2019,271.3744680753318,273.58901757212465,276.4028914256763,282.1704469554801,287.7462613388507,292.4717917259205,294.98605562318494,294.4678311911961,291.3924791186635,285.54670895812325,279.9487836752802,274.5459917247204,45.33480834960937
2020,270.84713646673384,273.0727075907858,276.63668757612993,281.8736610236806,287.58362228932657,292.3280453073998,294.5703898487003,293.9734820528514,292.00625296268964,286.3945648146481,280.0535185033092,274.63273590134776,45.38441019600255
2021,270.9340380596858,272.33351779826415,276.7367103682136,281.8120998962683,287.46734816028226,292.04276145548306,294.49360054355986,293.8505976101221,291.777597406859,285.85937495312197,280.50135355537753,273.8499366771973,45.38062137539303
2022,270.97262606056785,272.3626537410894,277.2043113415508,282.0912167128697,287.39008060578385,292.51924590361284,294.17253724550875,294.20808356734824,291.42275958786365,285.6314228954402,279.65126827491963,274.68912619782674,45.4300568048855
2023,271.0666197792909,272.4873265795261,276.8285536055557,282.62243797665553,287.7669733987975,292.9198166338895,294.9463885376165,294.6250379243021,292.0766959241642,286.0323520080285,279.83754161828864,274.20737411569337,45.334588773056474
2024,271.76583913870485,273.32297709240885,276.27552389915456,281.9117938860587,288.02587464035196,292.28243540399086,295.08392324608775,294.6428251720611,291.64297855687767,286.00187310425366,280.45749084191385,274.72466464416215,45.19356390371483
2025,271.3831637099774,273.5483597200221,276.4292678481422,282.19038496588786,287.50256099202846,292.20038957493273,294.606910060994,294.36424023324986,291.710705782045,286.1276860156549,280.93078003867254,274.8547100295669,45.377828993555596
2026,271.59198504329277,273.0003555227535,276.58870766166535,282.250006422286,287.65461981754333,292.3498182164909,294.57406817786335,294.41993312572004,291.8101921491725,286.06231290990115,279.94819891910583,274.6237598425049,45.34773969284034
2027,271.01628888623867,272.7368717691682,276.4572225591188,281.6701014646187,287.8070096017394,292.21761438044547,294.8060845581617,294.3993152905536,291.7900450628841,285.9188623384396,280.10661233881467,274.3928450014551,45.22030578707038
2028,270.23110572826664,272.91035332511285,276.8930207939558,282.29319910849296,287.4610462569604,292.46894318423864,295.16940237300184,294.45029689712646,292.0276999290455,286.2844871134253,280.0756324498518,274.86775336434033,45.25494211317025
2029,271.6023472846012,273.36971070836034,277.04606358869466,282.0354664417272,287.9820900256366,292.4647549161896,295.0301737748716,294.7881390033963,291.70129849247854,286.12573959420905,280.64148192984356,274.7521548879128,45.32830196445074
2030,272.24061989967356,273.2364717591926,277.21618567963355,282.9638452954739,288.0525454566592,292.716552265595,295.0749790174071,294.6985683646254,291.80705947993175,286.3405296220208,280.263416530533,275.23377364901353,45.33986770465809
2031,271.7989233810964,272.86892751761116,277.3074632401474,282.24166466966386,287.87305437547997,292.5885909823228,295.01774294804864,294.61239811535444,292.28325642528625,286.0836933094968,280.3501765050463,275.24463884438603,45.55648639637937
2032,271.39847181469617,273.7593214559482,276.6156399165796,282.2320749309206,287.95387495424706,292.27185466432354,294.7055791570661,294.57771369242636,292.2396885275658,287.09914978308603,280.9006083733109,275.3097646218107,45.44322371006746
2033,271.60071044546856,273.6479049659178,277.2882330406646,282.5304606213548,288.08151071668584,292.4398579634096,294.95199167746733,294.7293628979754,292.1095896543629,286.6679174654679,280.5311130693614,274.51278883411027,45.199607790523594
2034,271.82146715202276,273.45824187435494,277.48484968663,282.5892831359957,287.8931363482263,292.79579708726345,295.2702562651509,294.7064069756714,292.15512900638146,286.6256651519448,280.6379885343911,274.25426308533736,45.238878850746445
2035,271.415022795834,273.3752934094032,276.8089579920615,282.7285933018464,288.0615029518139,292.5582501811366,295.32421462473604,294.9827421923752,292.344490672403,286.61648020473314,280.9854129258022,274.86218341411353,45.380691692393306
2036,272.06436794767365,273.9686122255574,276.95532489079307,282.305177468858,288.36681369482653,293.04273543819295,295.32696505076325,294.9898778678087,292.26578157252067,286.88295664985054,280.79768941149734,274.7170827839232,45.38100619689661
2037,271.5974501274332,273.3258510888447,277.22100876956125,282.5930978801393,288.32608285367763,292.9545231832338,295.6166131507416,295.39346829134564,292.4432073965234,286.8509669150076,280.7183425364223,274.8715627175139,45.63213047197521
2038,271.96708723733315,273.4959191763273,277.6535418110509,282.88664594846574,288.45924351658505,292.92311103223113,295.44822779595404,294.9818040698355,292.5105694420693,286.9597738005233,280.86149083853866,274.9739966795375,45.384425759498605
2039,271.8427368726598,272.8658173966884,277.20887796193966,281.97916141633067,288.2261307067402,292.60192847654747,295.7438244797667,294.9307928832444,292.5282385103896,286.5681837231334,280.8631557575936,274.9968408446891,45.39371313514064
2040,271.95949867354005,273.70499458840374,277.89090865877915,282.34528600455434,288.0373552501111,292.95856678577434,295.4002669139575,295.0147431779383,292.7282099804387,287.2562271329116,280.84546010944706,274.76921074511273,45.39232751521098
